,track_id,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_sig,date_added
1452,3n5iUh2Z6P7cnWins22W0F,And It Stoned Me - 2013 Remaster,Van Morrison,0.593,0.468,7,-11.165,1,0.0285,0.35,3.52e-05,0.0919,0.597,75.798,272160,4,2019-09-26T18:16:20Z
1453,5KjRITicSHJM88w3U9LwLM,Me and My Arrow,Harry Nilsson,0.798,0.511,10,-14.078,1,0.034,0.658,0.00285,0.142,0.962,91.568,125667,4,2019-09-26T18:16:20Z
1454,2b4SSorCTQ2VzmllaeWuuT,YOU'RE THE ONE,KAYTRANADA,0.824,0.396,2,-9.663,1,0.332,0.0323,0.00289,0.108,0.252,118.053,227707,4,2019-09-26T18:16:20Z
1455,5Wyy2JHaM8cKEN6YDC6C8O,Pressure To Party,Julia Jacklin,0.483,0.81,4,-3.949,1,0.0366,0.000124,4.79e-05,0.118,0.382,141.906,182307,4,2019-09-26T18:16:20Z
1456,3lh3iiiJeiBXHSZw6u0kh6,Into the Mystic - 2013 Remaster,Van Morrison,0.608,0.524,8,-10.266,1,0.0309,0.367,0.00254,0.115,0.797,86.204,205613,4,2019-09-26T18:16:20Z
1457,56z22nh9bb2tkWpvdPXlza,You're the Kind of Girl,Lee Fields & The Expressions,0.665,0.761,1,-6.476,0,0.0571,0.171,0.0,0.123,0.526,98.287,241027,4,2019-09-26T18:16:20Z
1458,60y3oBiHHIlOzUFZRWP6Ak,DYSFUNCTIONAL,KAYTRANADA,0.808,0.805,1,-3.392,1,0.103,0.00113,0.0585,0.193,0.886,107.965,240758,4,2019-09-26T18:16:20Z
1459,427UW6TloL9f7rjc0UIzsT,Everybody's Got Something To Hide (Except Me And My Monkey),The Feelies,0.423,0.828,9,-6.973,1,0.0412,7.59e-05,0.0749,0.326,0.783,140.321,246507,4,2019-09-26T18:16:20Z
1460,4dBI72rgkmG0gTzswyBTzz,Sweet Thing - 1999 Remaster,Van Morrison,0.518,0.385,4,-14.636,1,0.0339,0.23,0.000226,0.124,0.712,86.604,265547,3,2019-09-26T18:16:20Z
1461,0ToY1kYe2SKJG4lRgnnYEh,A Whiter Shade Of Pale,Procol Harum,0.277,0.614,0,-6.755,1,0.0328,0.64,0.00173,0.0816,0.379,148.997,238947,4,2019-09-26T18:16:20Z
1462,4AjBIRQNZDDVB0MrGlQHvB,Get Yourself Together,The Black Keys,0.443,0.868,7,-6.145,0,0.0565,0.149,0.043,0.651,0.622,157.948,236941,4,2019-09-26T18:16:20Z
1463,2BstRQGodshjGpeDGQiNgo,Do It Again,Steely Dan,0.682,0.537,2,-10.254,0,0.0323,0.218,3.07e-05,0.0556,0.963,124.574,356733,4,2019-09-26T18:16:20Z
1464,3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,183307,4,2019-09-26T18:16:20Z
1465,3CbiMpMzToJhNJWza98K22,The First I love You,Kyle Dixon & Michael Stein,0.425,0.366,7,-14.226,0,0.0411,0.273,0.909,0.303,0.0347,77.012,146160,4,2019-09-26T18:16:20Z
1466,0pNeVovbiZHkulpGeOx1Gj,Something - Remastered 2009,The Beatles,0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,182293,4,2019-09-26T18:16:20Z
1467,5NOP3wYr5be1hS7XrZ91HS,Right - Alternative Gouster Mix,David Bowie,0.451,0.809,0,-11.542,1,0.213,0.48,4.83e-06,0.152,0.776,174.618,280187,4,2019-09-26T18:16:20Z
1468,53DfWyh0C0rJUGpsmtdRc1,Caravan - 2013 Remaster,Van Morrison,0.641,0.397,7,-12.285,1,0.0454,0.294,0.000717,0.0496,0.57,81.962,300800,4,2019-09-26T18:16:20Z
1469,0prVUHQu2xr6pI5iEbKtxo,Beautiful Strangers,Kevin Morby,0.826,0.423,4,-11.127,1,0.0445,0.762,0.0689,0.105,0.891,100.042,375903,4,2019-09-26T18:16:20Z
1470,1jcPcDu2YawPfLhwjYnqK2,"Everybody's Talkin' - From ""Midnight Cowboy""",Harry Nilsson,0.438,0.349,4,-15.569,1,0.038,0.338,5.7e-05,0.417,0.683,124.984,163587,4,2019-09-26T18:16:20Z
1471,34b3a3Pz9Jlz0092LMyNAB,What's Going On,Marvin Gaye,0.265,0.824,1,-5.654,0,0.0991,0.0991,0.0,0.359,0.811,203.206,232600,4,2019-09-26T18:16:20Z
1472,0vz4iTEfsp2lunsRJeMzjj,Astral Weeks - 1999 Remaster,Van Morrison,0.451,0.348,9,-14.805,1,0.032,0.539,3.19e-06,0.143,0.613,80.964,426053,3,2019-09-26T18:16:20Z
1473,6SjbzGo7arjfM5cXpXhc5B,Should I Stay or Should I Go - Remastered,The Clash,0.74,0.848,2,-6.437,1,0.144,0.0781,0.0,0.375,0.802,113.381,186093,4,2019-09-26T18:16:20Z
1474,0aFCf29QYiBxfUAvnUKpVs,"Vier Impromptus, op.90 D.899: Vier Impromptus, op.90 D.899: III. Andante mosso, G flat major",Franz Schubert,0.187,0.00914,6,-31.231,1,0.0362,0.993,0.934,0.109,0.0383,67.144,350107,4,2019-09-26T18:16:20Z
1475,5WUgOOaTk00PnksDekcgcg,"Baby, Please Don't Go (feat. Van Morrison)",Them,0.72,0.705,5,-6.82,1,0.0408,0.506,1.12e-06,0.147,0.775,106.332,162293,4,2019-09-26T18:16:20Z
1476,6KHNMPZTSif1zFbFKErpNU,Moondance - 2013 Remaster,Van Morrison,0.606,0.282,9,-12.207,0,0.0339,0.501,8.3e-06,0.152,0.563,67.409,274040,4,2019-09-26T18:16:20Z
1477,6vuEG9sZtC4W2zT64f7zLF,Alone Again (Naturally),Gilbert O'Sullivan,0.558,0.464,8,-8.488,0,0.0354,0.583,0.000133,0.159,0.559,171.762,217729,4,2019-11-23T18:34:08Z
1478,1lYJDRaadnotdfcZFp5Izd,Clair,Gilbert O'Sullivan,0.75,0.518,9,-7.087,1,0.0282,0.581,0.0,0.263,0.612,105.635,180453,4,2019-11-23T18:34:11Z
1479,3XNoJnpZFL4jcZfZuhINww,Too Much Attention,Gilbert O'Sullivan,0.829,0.751,3,-9.273,1,0.037,0.495,0.0,0.0441,0.859,109.61,158600,4,2019-11-23T18:35:13Z
1480,14nBn3kUcfhDnGyKRUrVHr,"Bad, Bad Leroy Brown",Jim Croce,0.674,0.795,7,-7.461,1,0.0424,0.517,0.0,0.0673,0.876,147.959,181160,4,2019-11-23T18:35:29Z
1481,0Z97JEXHiXXHpc4blFKQc6,You Don't Mess Around With Jim,Jim Croce,0.699,0.782,4,-5.203,1,0.0567,0.569,1e-05,0.0921,0.97,164.817,183067,4,2019-11-23T18:35:36Z
1482,1UKobFsdqNXQb8OthimCKe,Helplessly Hoping - 2005 Remaster,"Crosby, Stills & Nash",0.567,0.159,7,-13.648,1,0.0331,0.914,0.0,0.111,0.436,146.913,157893,4,2019-11-23T18:36:04Z
1483,29HaKOpeLSYvqdFyEQSRdj,Teach Your Children,"Crosby, Stills, Nash & Young",0.497,0.285,2,-14.537,1,0.0264,0.643,1.66e-05,0.389,0.667,154.7,173467,4,2019-11-23T18:36:35Z
1484,5l9c6bJmzvftumhz4TMPgk,Harvest Moon,Neil Young,0.648,0.309,2,-12.432,1,0.0264,0.526,0.000249,0.124,0.407,112.929,303213,4,2019-11-23T18:36:50Z
1485,4CCLOGJX19mWFBDHSnifm9,Cripple Creek Ferry,Neil Young,0.8,0.222,7,-14.975,1,0.0388,0.527,0.0,0.0884,0.517,128.296,93960,4,2019-11-23T18:37:21Z
1486,1vVsBCkVMYdLhgiC4F54G4,Everybody Knows This Is Nowhere - 2009 Remaster,Neil Young,0.517,0.637,7,-8.861,1,0.0292,0.0166,0.000563,0.415,0.85,158.174,149147,4,2019-11-23T18:37:31Z
1487,3lh3iiiJeiBXHSZw6u0kh6,Into the Mystic - 2013 Remaster,Van Morrison,0.608,0.524,8,-10.266,1,0.0309,0.367,0.00254,0.115,0.797,86.204,205613,4,2019-11-23T18:38:48Z
1488,2hjAc6x8EoSLhGxRNg8KEw,Crazy Love - 2013 Remaster,Van Morrison,0.575,0.188,9,-18.758,1,0.0959,0.841,4.37e-05,0.228,0.334,77.464,155453,4,2019-11-23T18:38:50Z
1489,4K1imZQQ0yKtJ40vGmUajS,Girl from the North Country,Bob Dylan,0.607,0.142,7,-23.455,1,0.0382,0.843,0.000197,0.121,0.305,118.867,220400,4,2019-11-23T18:40:18Z
1490,5ErZYhJhKE5ikbygvtXCpy,Never Can Say Goodbye,David T. Walker,0.493,0.548,2,-11.101,1,0.0446,0.309,0.118,0.0878,0.59,81.376,244267,4,2019-11-23T18:43:02Z
1491,0z8BfswGFFUXO47l9f3e4n,I Got Work To Do,David T. Walker,0.547,0.673,11,-13.383,1,0.0346,0.253,0.0115,0.315,0.92,169.181,367360,4,2019-11-23T18:44:30Z
1492,01UYpHuzHi4eB9PAbDoPY2,Summer Breeze,Seals and Crofts,0.49,0.581,5,-6.566,1,0.0388,0.553,0.0177,0.0764,0.318,88.718,205480,4,2019-11-23T18:48:23Z
1493,5oVbcHZzZ1sMxSJ7h6z1IS,Dear Prudence,Ramsey Lewis,0.476,0.482,7,-13.04,1,0.0274,0.514,0.872,0.386,0.243,84.244,294427,4,2019-11-23T18:48:45Z
1494,1lTo5DqdPcHWI82OD3xZqu,Rocky Raccoon,Ramsey Lewis,0.548,0.51,5,-12.044,1,0.0622,0.536,0.0542,0.261,0.567,103.273,158533,4,2019-11-23T18:49:47Z
1495,68ogLa9LouPFlYi5AUpP2S,Good Night,Ramsey Lewis,0.251,0.288,5,-14.092,1,0.0299,0.883,0.708,0.134,0.0771,86.898,354933,4,2019-11-23T18:50:57Z
1496,7AeRnc8BdrCoFSXmqJSv6F,Black Bird,Ramsey Lewis,0.44,0.562,10,-12.414,1,0.0275,0.339,0.486,0.0668,0.371,128.903,273440,4,2019-11-23T18:51:38Z
1497,1pYPgA8XdHFQS15HPB41MH,Places And Spaces,Donald Byrd,0.62,0.705,8,-10.179,1,0.0404,0.151,0.0802,0.107,0.907,93.018,379400,4,2019-11-23T18:54:23Z
1498,1arQkJAMuAocgu98LBHvpC,It's Changed,Dr. Lonnie Smith,0.618,0.348,0,-18.323,0,0.0457,0.761,0.906,0.0709,0.65,91.407,372733,4,2019-11-23T18:54:53Z
1499,2uMqG8w8oi09fB2YA2QLOm,Summer Madness,Kool & The Gang,0.298,0.327,6,-16.515,0,0.031,0.00834,0.86,0.0724,0.454,175.898,257867,4,2019-11-23T18:57:58Z
1500,5S9zmjzaayJ6aOVeYAOtHE,How Long,Sugardaddy,0.695,0.743,0,-8.397,0,0.0283,0.00142,0.0,0.0488,0.718,114.977,270919,4,2019-11-23T19:04:42Z
1501,4pW3aTX3kAmOaPJfc9UM12,Express Yourself,Charles Wright & The Watts 103rd Street Rhythm Band,0.789,0.683,8,-8.835,1,0.086,0.48,0.0,0.35,0.882,92.311,233613,4,2019-11-23T18:59:04Z
1502,0QKfiqpEU4h9ycPSzIFwYe,Maniac,Michael Sembello,0.617,0.533,3,-11.516,0,0.0651,0.0891,4.04e-06,0.0415,0.835,158.86,244707,4,2019-11-23T18:59:32Z
1503,3ZZq9396zv8pcn5GYVhxUi,Down Under,Men At Work,0.739,0.459,11,-14.42,0,0.0294,0.129,0.0194,0.0474,0.892,107.115,222320,4,2019-11-23T19:01:02Z
1504,6mHOcVtsHLMuesJkswc0GZ,The Logical Song - Remastered 2010,Supertramp,0.625,0.758,5,-6.213,0,0.0463,0.512,0.00022,0.153,0.695,119.719,251253,4,2019-11-23T19:02:09Z
1505,72ahyckBJfTigJCFCviVN7,Don't Bring Me Down,Electric Light Orchestra,0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692,243373,4,2019-11-23T19:03:09Z
1506,1Pd1h30mgU05QkWYhgFzwt,Turn to Stone,Electric Light Orchestra,0.548,0.72,1,-9.777,0,0.0409,0.0686,0.000232,0.107,0.458,140.966,229093,4,2019-11-23T19:03:24Z
1507,5YIqL4nAW8kKcV8Nqi6sUB,"Rebel Rebel - Original Single Mix, 2014 Remaster",David Bowie,0.717,0.592,9,-15.348,1,0.0335,0.025,0.0103,0.149,0.815,126.053,263427,4,2019-11-23T19:08:23Z
1508,3ix6K4wZY29bCujrSznwFZ,Let's Dance - 2018 Remaster,David Bowie,0.654,0.743,10,-7.44,0,0.0605,0.0125,0.0272,0.153,0.632,114.846,457676,4,2019-11-23T19:08:39Z
1509,0RlectrR6JR3wditqaT3Ln,Age Of Consent,New Order,0.365,0.944,11,-8.61,0,0.0622,0.000583,0.00552,0.756,0.345,158.5,320333,4,2019-11-23T19:10:04Z
1510,2FZzcWnzSyUvFbu7xNLepv,Whip It,DEVO,0.769,0.867,2,-7.436,1,0.0545,0.06,0.000562,0.0432,0.962,157.874,158640,4,2019-11-23T19:14:33Z
1511,5FzBxhIsZBFXDTVGWtV4IQ,(I Can't Get No) Satisfaction,DEVO,0.878,0.655,9,-11.821,0,0.155,0.166,0.0228,0.0636,0.963,102.16,160093,4,2019-11-23T19:15:15Z
1512,6fJSEk0GDtPOk3gFxcnbUy,Her Eyes Are a Blue Million Miles,Captain Beefheart & His Magic Band,0.786,0.357,4,-15.838,0,0.0472,0.416,0.00119,0.0756,0.712,88.969,177507,4,2019-12-23T14:16:59Z
1513,48TNLcToLs8DWkdj5vYdiW,Rain - Remastered 2009,The Beatles,0.234,0.693,0,-8.277,1,0.0408,2.82e-05,0.899,0.442,0.541,106.933,181320,4,2019-12-23T14:16:59Z
1514,2Xdc6qyaFBJZ8QW1KhpVci,Soul Kitchen,The Doors,0.679,0.443,9,-7.376,1,0.0394,0.33,0.0,0.0533,0.609,115.843,213000,4,2019-12-23T14:16:59Z
1515,4EkNINvDLeGgIL4zYGsYPb,Bring On The Night,The Police,0.727,0.627,2,-11.7,1,0.0633,0.0566,0.003,0.0779,0.773,109.603,255213,4,2019-12-23T14:16:59Z
1516,4QZazZRZRj9NlJzdXgSv6W,I Walk On Guilded Splinters,Johnny Jenkins,0.657,0.782,2,-10.982,1,0.0311,0.286,0.293,0.046,0.941,88.862,350133,4,2019-12-23T14:16:59Z
1517,2g4zxggyax2ABxVM4jRF39,One Night Stand,The Paul Butterfield Blues Band,0.573,0.564,0,-10.965,1,0.0432,0.0348,0.0,0.0795,0.702,90.79,184267,4,2019-12-23T14:16:59Z
1518,4euYSSvpQZSAQ4gThyL2QD,Ain't Wastin' Time No More,Allman Brothers Band,0.453,0.607,3,-13.4,1,0.0345,0.337,0.0237,0.0998,0.724,91.468,221891,4,2019-12-23T14:16:59Z
1519,4egotiztmz50YehBsiN7I9,Cumberland Blues,Charles Bradley,0.395,0.86,0,-4.855,1,0.0385,0.00296,0.00113,0.518,0.904,170.848,196043,4,2019-12-23T14:16:59Z
1520,02S3bKFXu6Ow0bmJdmEQlr,Dean,Terry Reid,0.631,0.635,4,-13.902,1,0.0602,0.422,0.00112,0.163,0.916,163.275,285507,4,2019-12-23T14:16:59Z
1521,7rTh9aqztgWod0V5TvS9gs,Woody and Dutch on the Slow Train to Peking,Rickie Lee Jones,0.666,0.81,4,-7.716,1,0.473,0.185,2.32e-05,0.66,0.855,181.196,317253,4,2019-12-23T14:16:59Z
1522,1MX6PyMYbJtYZj9kTSBghH,Everybody's Got Something to Hide Except Me and My Monkey,Fats Domino,0.682,0.735,0,-7.559,1,0.034,0.145,0.0836,0.074,0.749,118.978,153427,4,2019-12-23T14:16:59Z
1523,0a3kDhZaZDNJJO25zNryki,Space Captain - Live At The Fillmore East/1970,Joe Cocker,0.42,0.713,0,-7.632,1,0.0912,0.63,4.83e-05,0.78,0.539,148.284,315200,4,2019-12-23T14:16:59Z
1524,1HC6o3lTQvNmtH3ejYG4hs,Gentleman,Fela Kuti,0.601,0.819,10,-6.975,0,0.0633,0.171,0.205,0.112,0.767,86.621,881240,4,2019-12-23T14:16:59Z
1525,72h68r1IPddK24W0IbuKqQ,Running,Baby Huey,0.539,0.686,8,-6.789,1,0.0454,0.383,0.142,0.122,0.555,103.892,219373,4,2019-12-23T14:16:59Z
1526,0wEHXrtU3KR5jOZXoBJWWs,I'm Only Sleeping,R. Stevie Moore,0.57,0.16,9,-19.384,0,0.0372,0.432,0.0,0.133,0.469,100.724,185427,4,2019-12-23T14:16:59Z
1527,1MMp1H2Kib2BCDtdL5nL63,Hey Jude,Wilson Pickett,0.561,0.385,6,-15.33,1,0.0323,0.146,0.000496,0.171,0.664,81.599,247733,4,2019-12-23T14:16:59Z
1528,7rWqIzIBoGOqRuDM2KsYCT,Magic in the Moonlight,Magic Tramps,0.364,0.279,5,-19.817,1,0.035,0.918,0.957,0.111,0.618,155.709,191093,4,2019-12-23T14:16:59Z
1529,5qNNanYonpCwahfJGuFVRQ,Peace Blossom Boogy,Babe Rainbow,0.661,0.821,2,-4.565,1,0.0307,0.041,0.0333,0.105,0.86,112.011,194280,4,2019-12-23T14:16:59Z
1530,2w4vN7AiWqmwDl5Mk1La61,Jezahel - 2000 Remaster,Shirley Bassey,0.555,0.569,1,-7.739,0,0.0361,0.384,0.0278,0.719,0.744,109.027,170427,4,2019-12-23T14:16:59Z
1531,3LnQgPB7vk10dMauhjUkLp,Sleep on the Left Side,Cornershop,0.722,0.489,7,-7.967,1,0.0299,0.183,0.572,0.0881,0.432,91.998,246107,4,2019-12-23T14:16:59Z
1532,05xWfUqhgEe4nYldfX4l7X,I Can't Do Without You,Clarence Carter,0.694,0.463,0,-14.112,1,0.046,0.181,0.0,0.0868,0.947,94.536,154427,4,2019-12-23T14:16:59Z
1533,4nVOqeA98ZOk7vteS1VJhr,A Lion In the Jungle,Carl Perkins,0.621,0.499,5,-12.819,1,0.0562,0.643,0.0094,0.0928,0.614,103.15,147547,4,2019-12-23T14:16:59Z
1534,69b5nYd8TUnEbUolnJObiB,Don't Huzzle for Love,The Apostles,0.61,0.87,0,-8.24,1,0.0315,0.122,0.0603,0.245,0.911,114.539,211627,4,2019-12-23T14:16:59Z
1535,3cPtZw0oqMEkKlGSF0SLkc,Hammond Song,The Roches,0.397,0.195,3,-11.475,1,0.0286,0.719,0.00119,0.0958,0.128,143.728,344770,4,2019-12-23T14:16:59Z
1536,6IMlcKjsIM3l3yXWykTa3y,Police & Thieves - Remastered,The Clash,0.721,0.488,4,-10.294,0,0.067,0.0289,0.038,0.18,0.884,152.287,363373,4,2019-12-23T14:16:59Z
1537,73dk1Hmi0bDX9IMYISFuac,Flim,The Bad Plus,0.635,0.584,10,-13.571,1,0.0363,0.326,0.817,0.058,0.609,137.959,244573,3,2019-12-23T14:16:59Z
1538,28Qo6q5HfU42P88LNll7Os,Blinuet,Zoot Sims,0.449,0.39,7,-9.232,1,0.0366,0.692,0.813,0.114,0.699,165.172,278640,4,2019-12-23T14:16:59Z
1539,4s8htAgPm6FpCxsSFHpcfn,Kites Are Fun,The Free Design,0.528,0.44,9,-11.603,1,0.0328,0.41,0.000646,0.0768,0.511,139.41,161199,4,2019-12-23T14:16:59Z
1540,51NHmSOPGDM5zGVooMEDRm,Cohesion,Minutemen,0.387,0.196,7,-22.884,1,0.0414,0.931,0.874,0.11,0.372,95.946,116933,4,2019-12-23T14:16:59Z
1541,4gXwWfGICSNmWHwvtbZfby,Listen to the Lion,Van Morrison,0.424,0.29,4,-15.806,1,0.0329,0.611,0.0278,0.0909,0.442,147.599,671133,4,2019-12-23T14:16:59Z
1542,0MOkOGOe3LYKmOBlFWtF3A,Leadlight,Julia Jacklin,0.661,0.43,0,-8.23,1,0.0328,0.157,0.0,0.137,0.393,110.916,222562,3,2019-12-26T15:16:51Z
1543,5Wyy2JHaM8cKEN6YDC6C8O,Pressure To Party,Julia Jacklin,0.483,0.81,4,-3.949,1,0.0366,0.000124,4.79e-05,0.118,0.382,141.906,182307,4,2019-12-26T15:16:00Z
1544,2OFrAsP5Vrcb0DtsPNsm54,My Kind of Woman,Mac DeMarco,0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.769,190846,4,2019-12-26T15:20:16Z
1545,5CqmSwn8D1DuleBV1fOiCG,Cooking Up Something Good,Mac DeMarco,0.751,0.442,0,-7.551,1,0.0313,0.0803,0.00141,0.123,0.851,98.071,161043,3,2019-12-26T15:20:11Z
1546,7MNTf5d8T971NWUcqhgPlH,Summer,Skinshape,0.706,0.72,0,-7.581,1,0.0246,0.000908,0.0765,0.0487,0.846,91.985,268858,4,2019-12-26T15:15:52Z
1547,2hSd5IqIBoR5Ck5EDVL4kZ,My Lady's On Fire,Ty Segall,0.323,0.498,3,-9.113,1,0.0328,0.174,0.000955,0.107,0.314,82.95,232387,4,2019-12-26T15:22:32Z
1548,3GnvmtcISrikkzBQMVLyBH,Inside,Skinshape,0.621,0.65,2,-7.88,1,0.0442,0.05,0.0107,0.089,0.544,172.001,301839,4,2019-12-26T15:25:13Z
1549,6bJVKqBk84vVnDHwsCn8Sr,Tell It How It Is,The Growlers,0.45,0.571,1,-7.226,0,0.0268,0.855,0.341,0.193,0.559,89.237,218022,4,2019-12-26T15:25:39Z
1550,5zyySSTcBpXQ8gSbuONRH7,Parking Lot,Anderson .Paak,0.639,0.907,9,-7.85,1,0.0409,0.0128,0.328,0.704,0.696,97.019,234333,4,2019-12-26T15:20:39Z
1551,60y3oBiHHIlOzUFZRWP6Ak,DYSFUNCTIONAL,KAYTRANADA,0.808,0.805,1,-3.392,1,0.103,0.00113,0.0585,0.193,0.886,107.965,240758,4,2019-12-26T15:25:29Z
1552,45n7W7WLGntk46zi08LmVz,I Bet You Look Good On The Dancefloor,Baby Charles,0.588,0.976,1,-4.943,0,0.0615,0.0308,0.000317,0.0928,0.592,101.811,268040,4,2019-12-26T15:26:15Z
1553,2MUsTTGSu6IGcfCLHdtZfM,Hit Or Miss - Live,Odetta,0.641,0.525,2,-11.433,1,0.284,0.864,0.00116,0.504,0.88,94.659,134213,4,2019-12-26T15:25:50Z
1554,5YzBL3vkQnp3JbeDRRSbSQ,Pick Up,DJ Koze,0.712,0.601,5,-8.968,1,0.062,1.09e-05,0.802,0.0982,0.513,124.912,398151,4,2019-12-26T15:26:07Z
1555,6HDM2OxgzJ28iEhNWq0KQ8,Summer Maddness S.A.,Karriem Riggins,0.677,0.649,7,-9.735,1,0.345,0.196,0.0,0.163,0.779,89.661,125027,4,2019-12-26T15:27:28Z
1556,6vuPZX9fWESg5js2JFTQRJ,Crescendolls,Daft Punk,0.697,0.75,5,-8.503,0,0.0721,0.0035,0.922,0.0889,0.937,124.048,211640,4,2019-12-26T15:27:46Z
1557,3V2SNCBu9A62TmNeWhiygE,Fly Me To The Moon (In Other Words),Bobby Womack,0.604,0.34,3,-15.89,1,0.0361,0.607,0.0465,0.102,0.694,114.05,127360,4,2019-12-26T15:27:49Z
1558,7JJinw17P46NEPXimuRkvt,Welcome State,Elder Island,0.666,0.432,6,-8.788,1,0.0323,0.334,0.0289,0.11,0.297,95.985,270476,4,2019-12-26T15:28:59Z
1559,3wO7lEbQYuxxEXmwfk335E,Way to be Loved,TOPS,0.582,0.515,11,-9.283,0,0.0578,0.608,0.000641,0.0931,0.603,115.732,263397,4,2021-09-18T12:26:40Z
1560,1mslMFJL31XTXZG92ip11I,Beige 70 - Domenique Dumont Bilingual Remix,Cola Boyy,0.706,0.728,0,-5.886,1,0.0561,0.0828,5.75e-05,0.225,0.525,99.976,262020,4,2020-01-04T15:52:59Z
1561,6GavAPHYA7OdbJP7EQOFxI,Chega Mais (Imaginei Você Dançando),Banda Black Rio,0.787,0.86,0,-5.897,1,0.109,0.222,0.0,0.278,0.831,113.285,171720,4,2020-01-04T15:53:30Z
1562,1jR4bgFyL3ut5ExAKDDNEZ,"Native New Yorker - 12"" Disco Mix",Odyssey,0.462,0.884,0,-8.722,1,0.0984,0.0852,0.0484,0.798,0.551,106.395,336467,4,2020-01-04T15:55:33Z
1563,7EKyjPB6ntoWSiOAP2HC2Q,I Don't Want This Groove to Ever End,LTJ X-Perience,0.814,0.547,1,-9.872,1,0.12,0.00145,0.843,0.0754,0.239,104.39,521087,4,2020-02-14T17:03:58Z
1564,5j97tfPa0kGi0ieKQRiLRf,Trop beau,Crisologo,0.797,0.685,8,-8.948,0,0.215,0.32,0.00128,0.109,0.156,120.002,284000,4,2020-03-04T17:47:39Z
1565,6a2tfKFTH3gvo8AKrpYQtt,De alegria raiou o dia,Carlos Dafé,0.581,0.861,4,-6.671,0,0.144,0.0484,0.0,0.0423,0.705,103.652,218293,4,2020-03-05T19:33:41Z
1566,6WF6PDqP61rFsUgD00NCcI,Ali Baba,John Holt,0.853,0.528,10,-9.065,1,0.06,0.531,0.00362,0.0705,0.876,79.364,160080,4,2020-01-10T02:01:59Z
1567,3T37jKtvQzNExmz3DuQNoz,Don't You Know,Jan Hammer Group,0.656,0.792,2,-7.121,1,0.0478,0.0688,0.654,0.091,0.498,93.804,180078,4,2020-01-10T02:01:59Z
1568,5fdjxHzBILxMXRrbbOVupJ,Coyote,Joni Mitchell,0.525,0.555,0,-8.739,1,0.044,0.847,0.000171,0.0795,0.574,167.036,301440,4,2020-01-10T02:01:59Z
1569,1LtsmrVZzW9ea8DMreSnM7,This Is Your Night,The Flat Five,0.549,0.579,0,-9.134,0,0.0258,0.588,0.1,0.0994,0.825,139.365,178920,4,2020-01-10T02:01:59Z
1570,7yJUX5pmBnJ53YCGkJWLHN,Aguas de Março,Stan Getz,0.63,0.227,11,-15.754,1,0.177,0.856,0.597,0.578,0.41,157.834,345851,4,2020-01-10T02:01:59Z
1571,6UmslOyMdTKrTmeeOWVRSx,Seabird,Alessi Brothers,0.692,0.353,0,-13.479,0,0.0381,0.15,0.000325,0.0851,0.358,125.846,233427,4,2020-01-10T02:01:59Z
1572,6Ted7KB5tLxmuxHMTOjzj9,Will You Promise,Ebo Taylor,0.589,0.681,0,-8.833,1,0.0454,0.142,5.44e-05,0.794,0.823,90.373,226480,4,2020-01-10T02:01:59Z
1573,1MF5iQOhiz11mhehiqjPMN,Walk On - 2016 Remaster,Neil Young,0.415,0.463,9,-9.339,1,0.0355,0.657,1.57e-06,0.159,0.665,171.608,162120,4,2020-01-10T02:01:59Z
1574,7cH7D1Zi92m6duAAThdZlo,Miss You,The Concretes,0.466,0.431,9,-9.539,0,0.0258,0.603,0.58,0.0894,0.143,96.706,230907,4,2020-01-10T02:01:59Z
1575,4XCGfHpGVq8xw800o5cwWs,Les Fleurs,Minnie Riperton,0.441,0.499,6,-9.453,1,0.0484,0.665,2.87e-06,0.211,0.513,151.878,199293,4,2020-01-10T02:01:59Z
1576,1EKAEKLKc9hi6x8bjgTT9T,Make a Change,Durand Jones & The Indications,0.664,0.672,7,-9.309,1,0.105,0.0173,0.432,0.13,0.841,160.984,209231,4,2020-01-10T02:01:59Z
1577,15XUmdLQ9i6mHrHTpNCO70,Another World,Joe Jackson,0.684,0.62,0,-6.11,1,0.0362,0.232,0.000875,0.0527,0.883,106.818,244533,4,2020-01-10T02:01:59Z
1578,5VJQbQ9SNt6cJG5xmNRm5h,Is It True?,Reverend Baron,0.444,0.158,5,-16.96,1,0.0438,0.947,0.00386,0.124,0.193,126.332,173252,1,2020-01-10T02:01:59Z
1579,0P7DoyGrr4Wp9w5TotEtUC,The Weight - Remastered,The Band,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,274493,4,2020-01-10T02:01:59Z
1580,7EdFmnGr4QvCpuMtcP1AC0,Stay a While,The Cactus Channel,0.505,0.607,11,-8.886,0,0.03,0.135,0.876,0.175,0.767,154.269,255845,4,2020-01-10T02:01:59Z
